Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"BISA3","BROOKFIELD INCORPORACOES SA","0,59","8,65","573.400","4.959.910","-","Constru��o e Transporte","B1FY4S9","BRBISAACNOR8","XBSP","Brasil","BRL","1,00"
"RSID3","ROSSI RESIDENCIAL SA","1,04","14,79","585.600","8.661.024","-","Constru��o e Transporte","B0WPDR0","BRRSIDACNOR8","XBSP","Brasil","BRL","1,00"
"ALLL3","ALL AMERICA LATINA LOGISTICA S.A.","1,05","15,00","585.600","8.784.000","-","Constru��o e Transporte","B014710","BRALLLACNOR6","XBSP","Brasil","BRL","1,00"
"LAME4","LOJAS AMERICANAS PN REP1 PREF SA","1,07","15,31","585.600","8.965.536","-","Consumo Cíclico","2516710","BRLAMEACNPR6","XBSP","Brasil","BRL","1,00"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES S/A","1,16","15,61","622.200","9.712.542","-","Constru��o e Transporte","B235JN1","BRMRVEACNOR2","XBSP","Brasil","BRL","1,00"
"BBAS3","BANCO DO BRASIL S/A","2,52","31,42","671.000","21.082.820","-","Financeiro e Outros","2328595","BRBBASACNOR3","XBSP","Brasil","BRL","1,00"
"CYRE3","CYRELA BRAZIL REALTY S/A EMPREENDI","1,79","21,85","683.200","14.927.920","-","Constru��o e Transporte","2189855","BRCYREACNOR7","XBSP","Brasil","BRL","1,00"
"CSNA3","COMPANHIA SIDERURGICA NACIONAL","2,22","26,67","695.400","18.546.318","-","Materiais Básicos","B019KX8","BRCSNAACNOR6","XBSP","Brasil","BRL","1,00"
"PETR3","PETROBRAS","2,54","30,55","695.400","21.244.470","-","Oil, Gas and Biofuels","2682365","BRPETRACNOR9","XBSP","Brasil","BRL","1,00"
"KLBN4","KLABIN SA PREF","0,50","5,85","719.800","4.210.830","-","Materiais Básicos","2813347","BRKLBNACNPR9","XBSP","Brasil","BRL","1,00"
"BBDC4","BANCO BRADESCO PREF SA","2,86","32,65","732.000","23.899.800","-","Financeiro e Outros","B00FM53","BRBBDCACNPR8","XBSP","Brasil","BRL","1,00"
"ITUB4","ITAU UNIBANCO HOLDING PREF SA","3,77","39,79","793.000","31.553.470","-","Financeiro e Outros","B037HR3","BRITUBACNPR1","XBSP","Brasil","BRL","1,00"
"PRTX3","PORTX OPERACOES PORTUARIAS","0,36","3,71","821.700","3.048.507","-","Constru��o e Transporte","B4XY330","BRPRTXACNOR9","XBSP","Brasil","BRL","1,00"
"LLXL3","PRUMO LOGISTICA SA","0,47","4,73","829.800","3.924.954","-","Constru��o e Transporte","B3BXMS0","BRLLXLACNOR8","XBSP","Brasil","BRL","1,00"
"MMXM3","MMX MINERACAO E METALICOS S.A.","1,20","11,23","890.600","10.001.438","-","Materiais Básicos","B18XCG7","BRMMXMACNOR2","XBSP","Brasil","BRL","1,00"
"CIEL3","CIELO S/A","1,45","13,45","902.800","12.142.660","-","Financeiro e Outros","B614LY3","BRCIELACNOR3","XBSP","Brasil","BRL","1,00"
"USIM5","USINAS SIDERURGICAS DE MINAS GERAI","2,26","19,16","988.200","18.933.912","-","Materiais Básicos","2386009","BRUSIMACNPA6","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","1,46","12,04","1.012.600","12.191.704","-","Constru��o e Transporte","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"GGBR4","GERDAU PREF SA","2,84","22,67","1.049.200","23.785.364","-","Materiais Básicos","2645517","BRGGBRACNPR8","XBSP","Brasil","BRL","1,00"
"JBSS3","JBS S/A","1,04","7,17","1.208.000","8.661.360","-","Consumo Não Cíclico","B1V74X7","BRJBSSACNOR8","XBSP","Brasil","BRL","1,00"
"TCSL4","TIM PARTICIPACOES S.A.","0,88","5,51","1.329.800","7.327.198","-","Telecomunica��es","2292582","BRTCSLACNPR7","XBSP","Brasil","BRL","1,00"
"ITSA4","ITAUSA INVESTIMENTOS ITAU PREF SA","2,23","13,20","1.415.200","18.680.640","-","Financeiro e Outros","2458771","BRITSAACNPR7","XBSP","Brasil","BRL","1,00"
"OGXP3","OGX PETROLEO E GAS PARTICIPACOES S","3,39","20,00","1.415.200","28.304.000","-","Oil, Gas and Biofuels","B19RPM5","BROGXPACNOR3","XBSP","Brasil","BRL","1,00"
"VALE5","VALE PREF SA","11,96","48,50","2.061.800","99.997.300","-","Materiais Básicos","2257127","BRVALEACNPA3","XBSP","Brasil","BRL","1,00"
"PDGR3","PDG REALTY SA","2,64","10,16","2.171.600","22.063.456","-","Constru��o e Transporte","B1N9YL9","BRPDGRACNOR8","XBSP","Brasil","BRL","1,00"
"BVMF3","B3 BRASIL BOLSA BALCAO SA","3,72","13,13","2.366.800","31.076.084","-","Financeiro e Outros","B2RHNV9","BRBVMFACNOR3","XBSP","Brasil","BRL","1,00"
"PETR4","PETROLEO BRASILEIRO PREF SA","9,68","27,29","2.964.600","80.903.934","-","Oil, Gas and Biofuels","2684532","BRPETRACNPR6","XBSP","Brasil","BRL","1,00"
"ECOD3","BRASIL ECODIESEL INDUSTRIA E COMER","1,04","1,00","8.710.800","8.710.800","-","Oil, Gas and Biofuels","B1H6C12","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
